"","age","juv_fel_count","juv_misd_count","juv_other_count","priors_count","c_charge_degree","c_charge_desc","is_recid","prison_length"
"3148",35,0,0,0,1,"(F3)","arrest case no charge",0,1254
"3149",23,0,0,0,4,"(F3)","arrest case no charge",0,453
"3150",28,0,1,0,6,"(F3)","Grand Theft in the 3rd Degree",1,1023
"3151",63,0,0,0,9,"(F3)","Burglary Structure Unoccup",1,1424
"3152",63,0,0,0,9,"(F3)","Burglary Structure Unoccup",1,135
"3153",63,0,0,0,9,"(F3)","Burglary Structure Unoccup",1,161
"3154",63,0,0,0,9,"(F3)","Burglary Structure Unoccup",1,680
"3155",63,0,0,0,9,"(F3)","Burglary Structure Unoccup",1,96
"3156",63,0,0,0,9,"(F3)","Burglary Structure Unoccup",1,1926
"3157",63,0,0,0,9,"(F3)","Burglary Structure Unoccup",1,418
"3158",63,0,0,0,9,"(F3)","Burglary Structure Unoccup",1,1847
"3159",63,0,0,0,9,"(F3)","Burglary Structure Unoccup",1,139
"3160",63,0,0,0,9,"(F3)","Burglary Structure Unoccup",1,384
"3161",63,0,0,0,9,"(F3)","Burglary Structure Unoccup",1,132
"3162",63,0,0,0,9,"(F3)","Burglary Structure Unoccup",1,45
"3163",63,0,0,0,9,"(F3)","Burglary Structure Unoccup",1,478
"3166",41,0,0,0,6,"(F3)","Grand Theft in the 3rd Degree",1,151
"3167",41,0,0,0,6,"(F3)","Grand Theft in the 3rd Degree",1,274
"3168",58,0,0,0,24,"(F3)","Felony Petit Theft",1,1006
"3169",58,0,0,0,24,"(F3)","Felony Petit Theft",1,350
"3170",58,0,0,0,24,"(F3)","Felony Petit Theft",1,372
"3171",58,0,0,0,24,"(F3)","Felony Petit Theft",1,435
"3172",58,0,0,0,24,"(F3)","Felony Petit Theft",1,90
"3173",58,0,0,0,24,"(F3)","Felony Petit Theft",1,750
"3174",58,0,0,0,24,"(F3)","Felony Petit Theft",1,154
"3175",58,0,0,0,24,"(F3)","Felony Petit Theft",1,304
"3176",58,0,0,0,24,"(F3)","Felony Petit Theft",1,72
"3177",28,0,0,0,2,"(M1)","Battery",0,78
"3178",27,2,1,0,5,"(F3)","Robbery W/Firearm",1,122
"3179",27,2,1,0,5,"(F3)","Robbery W/Firearm",1,1608
"3180",51,0,0,0,14,"(F3)","Traffick Hydrocodone   4g><14g",0,263
"3181",60,0,0,0,5,"(M1)","Battery",0,698
"3182",57,0,0,0,20,"(F3)","Possession of Cocaine",1,278
"3183",57,0,0,0,20,"(F3)","Possession of Cocaine",1,83
"3184",57,0,0,0,20,"(F3)","Possession of Cocaine",1,274
"3185",57,0,0,0,20,"(F3)","Possession of Cocaine",1,75
"3186",45,0,0,0,9,"(M1)","Battery",1,584
"3187",45,0,0,0,9,"(M1)","Battery",1,155
"3188",51,0,0,0,3,"(F3)","Possession of Cocaine",0,356
"3189",51,0,0,0,3,"(F3)","Possession of Cocaine",0,142
"3190",35,0,0,0,18,"(F3)","arrest case no charge",1,105
"3191",35,0,0,0,18,"(F3)","arrest case no charge",1,1702
"3192",35,0,0,0,18,"(F3)","arrest case no charge",1,1115
"3193",41,0,0,0,19,"(F3)","Driving While License Revoked",1,1043
"3194",41,0,0,0,19,"(F3)","Driving While License Revoked",1,550
"3196",53,0,0,0,20,"(F3)","arrest case no charge",0,1384
"3197",53,0,0,0,20,"(F3)","arrest case no charge",0,147
"3198",53,0,0,0,20,"(F3)","arrest case no charge",0,539
"3199",53,0,0,0,20,"(F3)","arrest case no charge",0,1297
"3200",53,0,0,0,20,"(F3)","arrest case no charge",0,164
"3201",53,0,0,0,20,"(F3)","arrest case no charge",0,28
"3202",48,0,0,0,8,"(M1)","arrest case no charge",0,108
"3203",48,0,0,0,8,"(M1)","arrest case no charge",0,267
"3204",48,0,0,0,8,"(M1)","arrest case no charge",0,287
"3205",48,0,0,0,8,"(M1)","arrest case no charge",0,1653
"3206",51,0,0,0,7,"(F3)","Crim Use of Personal ID Info",0,187
"3207",51,0,0,0,7,"(F3)","Crim Use of Personal ID Info",0,262
"3208",29,0,0,0,0,"(F3)","Possession of Cocaine",0,360
"3209",42,0,0,0,4,"(F3)","Battery Emergency Care Provide",1,236
"3210",38,0,0,0,3,"(F3)","Possession of Cocaine",1,229
"3211",38,0,0,0,3,"(F3)","Possession of Cocaine",1,504
"3212",38,0,0,0,3,"(F3)","Possession of Cocaine",1,298
"3213",35,0,0,0,4,"(F3)","Tampering With Physical Evidence",1,1424
"3214",35,0,0,0,4,"(F3)","Tampering With Physical Evidence",1,70
"3215",35,0,0,0,4,"(F3)","Tampering With Physical Evidence",1,1567
"3216",35,0,0,0,4,"(F3)","Tampering With Physical Evidence",1,576
"3217",44,0,0,0,23,"(F3)","arrest case no charge",0,364
"3218",44,0,0,0,23,"(F3)","arrest case no charge",0,1086
"3219",44,0,0,0,23,"(F3)","arrest case no charge",0,508
"3220",44,0,0,0,23,"(F3)","arrest case no charge",0,226
"3221",43,0,0,0,9,"(F3)","Poss Contr Subst W/o Prescript",0,135
"3222",43,0,0,0,9,"(F3)","Poss Contr Subst W/o Prescript",0,253
"3223",52,0,0,0,2,"(F3)","Grand Theft in the 3rd Degree",1,1819
"3224",50,1,0,0,5,"(F3)","Possession of Cocaine",0,2709
"3225",50,1,0,0,5,"(F3)","Possession of Cocaine",0,475
"3226",50,1,0,0,5,"(F3)","Possession of Cocaine",0,558
"3227",43,0,0,0,8,"(F3)","Felony Petit Theft",1,15
"3228",43,0,0,0,8,"(F3)","Felony Petit Theft",1,537
"3229",20,0,0,0,2,"(F3)","Burglary Conveyance Unoccup",1,1476
"3230",32,2,0,0,26,"(F3)","Possession of Cocaine",1,517
"3231",32,2,0,0,26,"(F3)","Possession of Cocaine",1,176
"3232",32,2,0,0,26,"(F3)","Possession of Cocaine",1,335
"3233",32,2,0,0,26,"(F3)","Possession of Cocaine",1,984
"3235",41,0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",0,951
"3236",21,1,0,0,4,"(F3)","arrest case no charge",1,1378
"3237",23,0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",1,2065
"3238",33,4,0,0,12,"(F2)","Deliver Cocaine",1,884
"3239",33,4,0,0,12,"(F2)","Deliver Cocaine",1,329
"3240",33,4,0,0,12,"(F2)","Deliver Cocaine",1,1805
"3241",48,0,0,0,5,"(F3)","arrest case no charge",0,607
"3242",48,0,0,0,5,"(F3)","arrest case no charge",0,7148
"3243",53,0,0,0,1,"(F3)","arrest case no charge",0,531
"3244",53,0,0,0,1,"(F3)","arrest case no charge",0,439
"3245",53,0,0,0,1,"(F3)","arrest case no charge",0,2915
"3246",53,0,0,0,1,"(F3)","arrest case no charge",0,184
"3247",53,0,0,0,1,"(F3)","arrest case no charge",0,512
"3248",44,0,0,0,4,"(F3)","arrest case no charge",0,6529
"3249",44,0,0,0,4,"(F3)","arrest case no charge",0,698
"3250",44,0,0,0,4,"(F3)","arrest case no charge",0,422
"3251",44,0,0,0,4,"(F3)","arrest case no charge",0,302
"3252",20,0,7,2,12,"(F3)","arrest case no charge",0,242
"3253",18,2,0,0,2,"(F7)","arrest case no charge",0,187
"3254",44,0,0,0,4,"(F3)","Possession of Cocaine",0,785
"3255",44,0,0,0,4,"(F3)","Possession of Cocaine",0,984
"3256",44,0,0,0,4,"(F3)","Possession of Cocaine",0,1433
"3257",44,0,0,0,4,"(F3)","Possession of Cocaine",0,246
"3258",44,0,0,0,4,"(F3)","Possession of Cocaine",0,101
"3259",44,0,0,0,4,"(F3)","Possession of Cocaine",0,205
"3260",40,0,0,0,1,"(F3)","Aggravated Assault W/dead Weap",0,2435
"3261",40,0,0,0,1,"(F3)","Aggravated Assault W/dead Weap",0,3225
"3262",49,0,0,0,0,"(F3)","Grand Theft Dwell Property",0,84
"3263",49,0,0,0,0,"(F3)","Grand Theft Dwell Property",0,877
"3264",49,0,0,0,0,"(F3)","Grand Theft Dwell Property",0,325
"3265",49,0,0,0,0,"(F3)","Grand Theft Dwell Property",0,70
"3266",49,0,0,0,0,"(F3)","Grand Theft Dwell Property",0,972
"3267",49,0,0,0,0,"(F3)","Grand Theft Dwell Property",0,1630
"3268",28,0,0,0,9,"(F3)","Possession of Cocaine",0,350
"3269",28,0,0,0,9,"(F3)","Possession of Cocaine",0,236
"3270",34,0,0,0,16,"(F3)","Fleeing or Eluding a LEO",1,264
"3271",27,2,0,0,6,"(F2)","Burglary Dwelling Occupied",0,934
"3272",42,0,0,0,4,"(F3)","arrest case no charge",0,930
"3273",42,0,0,0,4,"(F3)","arrest case no charge",0,1050
"3274",42,0,0,0,4,"(F3)","arrest case no charge",0,2220
"3275",36,0,2,1,25,"(M1)","Battery",1,665
"3276",36,0,2,1,25,"(M1)","Battery",1,816
"3277",36,0,2,1,25,"(M1)","Battery",1,591
"3278",36,0,2,1,25,"(M1)","Battery",1,1576
"3279",40,0,0,0,6,"(F3)","Carrying Concealed Firearm",0,1532
"3280",32,0,0,0,7,"(F3)","Felony Driving While Lic Suspd",0,735
"3281",32,0,0,0,7,"(F3)","Felony Driving While Lic Suspd",0,433
"3282",20,0,0,0,1,"(F2)","arrest case no charge",0,1875
"3283",50,0,0,0,15,"(M1)","Battery",0,1448
"3284",50,0,0,0,15,"(M1)","Battery",0,107
"3285",50,0,0,0,15,"(M1)","Battery",0,542
"3286",50,0,0,0,15,"(M1)","Battery",0,194
"3287",50,0,0,0,15,"(M1)","Battery",0,48
"3288",50,0,0,0,15,"(M1)","Battery",0,112
"3289",50,0,0,0,15,"(M1)","Battery",0,260
"3290",50,0,0,0,15,"(M1)","Battery",0,323
"3291",50,0,0,0,15,"(M1)","Battery",0,117
"3292",50,0,0,0,15,"(M1)","Battery",0,105
"3293",28,0,0,0,6,"(F2)","arrest case no charge",0,1436
"3294",28,0,0,0,6,"(F2)","arrest case no charge",0,240
"3295",32,0,1,0,10,"(F2)","Aggravated Battery / Pregnant",0,585
"3296",21,0,2,0,2,"(M1)","Dealing In Stolen Property",1,92
"3297",28,0,0,0,1,"(F3)","Felony Battery (Dom Strang)",0,516
"3298",38,0,0,0,7,"(F3)","Grand Theft in the 3rd Degree",1,208
"3299",38,0,0,0,7,"(F3)","Grand Theft in the 3rd Degree",1,170
"3300",32,0,0,0,2,"(F3)","Driving While License Revoked",1,1276
"3301",54,0,0,0,2,"(F2)","Sell Cocaine",0,10
"3302",68,0,0,0,1,"(F2)","arrest case no charge",0,276
"3303",63,0,0,0,3,"(M2)","Trespass Structure/Conveyance",0,173
"3304",63,0,0,0,3,"(M2)","Trespass Structure/Conveyance",0,132
"3305",63,0,0,0,3,"(M2)","Trespass Structure/Conveyance",0,261
"3306",63,0,0,0,3,"(M2)","Trespass Structure/Conveyance",0,370
"3307",63,0,0,0,3,"(M2)","Trespass Structure/Conveyance",0,70
"3308",63,0,0,0,3,"(M2)","Trespass Structure/Conveyance",0,66
"3309",63,0,0,0,3,"(M2)","Trespass Structure/Conveyance",0,197
"3310",35,0,0,0,0,"(F3)","Possession of Cocaine",0,269
"3311",39,0,0,0,17,"(F3)","Poss Pyrrolidinovalerophenone",1,1443
"3312",39,0,0,0,17,"(F3)","Poss Pyrrolidinovalerophenone",1,111
"3313",49,0,0,0,6,"(M1)","Battery",1,7
"3314",52,0,0,0,4,"(M1)","Battery",0,343
"3315",44,3,0,0,16,"(M1)","Driving Under The Influence",0,315
"3316",44,3,0,0,16,"(M1)","Driving Under The Influence",0,211
"3317",44,3,0,0,16,"(M1)","Driving Under The Influence",0,4238
"3318",30,0,0,0,4,"(M1)","Possess Cannabis/20 Grams Or Less",0,303
"3320",49,0,0,0,9,"(F3)","Felony/Driving Under Influence",0,538
"3321",39,0,2,0,18,"(M1)","Possession of Cocaine",0,557
"3322",39,0,2,0,18,"(M1)","Possession of Cocaine",0,164
"3323",39,0,2,0,18,"(M1)","Possession of Cocaine",0,190
"3324",29,0,0,0,4,"(F3)","arrest case no charge",1,1728
"3325",20,9,0,0,9,"(F3)","arrest case no charge",1,1793
"3326",36,0,0,0,4,"(F3)","Neglect Child / No Bodily Harm",1,438
"3327",36,0,0,0,4,"(F3)","Neglect Child / No Bodily Harm",1,325
"3328",25,0,0,0,2,"(F3)","arrest case no charge",1,1925
"3329",39,0,0,0,10,"(F3)","Grand Theft in the 3rd Degree",1,378
"3330",28,0,2,0,7,"(F3)","Possession of Cocaine",1,854
"3331",28,0,2,0,7,"(F3)","Possession of Cocaine",1,592
"3332",26,0,0,0,1,"(M1)","Battery",1,1553
"3333",29,1,1,1,4,"(F1)","Carjacking with a Firearm",1,145
"3334",29,1,1,1,4,"(F1)","Carjacking with a Firearm",1,2101
"3335",29,1,1,1,4,"(F1)","Carjacking with a Firearm",1,161
"3336",37,0,0,0,2,"(F3)","Possession Of Alprazolam",0,1233
"3337",27,0,0,0,1,"(M2)","Fail Register Vehicle",0,1552
"3338",24,0,0,0,7,"(F3)","Crim Attempt/Solic/Consp",1,1464
"3339",28,0,0,0,10,"(F2)","arrest case no charge",0,162
"3340",28,0,0,0,10,"(F2)","arrest case no charge",0,2066
"3341",20,0,0,0,2,"(F2)","arrest case no charge",1,1770
"3342",25,0,0,0,2,"(F2)","Robbery / No Weapon",1,480
"3343",78,0,0,0,1,"(F1)","Kidnapping",0,379
"3344",45,0,0,0,5,"(F3)","Grand Theft in the 3rd Degree",0,41
"3345",20,1,0,0,1,"(F7)","arrest case no charge",0,1863
"3346",53,0,0,0,2,"(F3)","Felony Driving While Lic Suspd",0,1863
"3347",51,0,0,0,13,"(F3)","Unauthor Copy of Sound Article",0,444
"3348",35,1,0,0,13,"(F2)","Burglary Unoccupied Dwelling",1,670
"3349",26,0,1,0,18,"(F3)","Aggravated Assault w/Firearm",0,1679
"3350",37,0,0,0,7,"(F3)","Felony Battery (Dom Strang)",0,176
"3351",28,0,0,0,5,"(F3)","Possession of Cocaine",1,128
"3352",59,0,0,0,13,"(M1)","Trespass After Warning",0,466
"3353",26,1,0,0,10,"(F3)","Resist Officer w/Violence",1,103
"3354",26,1,0,0,10,"(F3)","Resist Officer w/Violence",1,1574
"3355",27,0,0,0,0,"(F3)","Possession of Cocaine",0,1612
"3356",24,0,0,0,5,"(F3)","arrest case no charge",1,1511
"3357",30,0,0,0,1,"(F3)","Possession Of Heroin",1,1665
"3358",43,0,0,0,2,"(F3)","Manufacture Cannabis",0,3731
"3359",36,0,0,0,2,"(F3)","arrest case no charge",0,764
"3360",36,0,0,0,2,"(F3)","arrest case no charge",0,2010
"3361",32,0,0,0,3,"(F3)","arrest case no charge",0,162
"3362",42,1,0,0,7,"(F3)","Possession of Cocaine",1,686
"3363",42,1,0,0,7,"(F3)","Possession of Cocaine",1,106
"3364",42,1,0,0,7,"(F3)","Possession of Cocaine",1,258
"3365",42,1,0,0,7,"(F3)","Possession of Cocaine",1,82
"3366",42,1,0,0,7,"(F3)","Possession of Cocaine",1,226
"3367",42,1,0,0,7,"(F3)","Possession of Cocaine",1,510
"3368",42,1,0,0,7,"(F3)","Possession of Cocaine",1,626
"3376",34,0,0,0,14,"(F2)","arrest case no charge",0,220
"3377",24,0,0,1,2,"(F3)","False Ownership Info/Pawn Item",1,2017
"3378",23,0,0,0,0,"(M1)","Battery",0,1434
"3379",31,0,0,0,10,"(M1)","Possess Cannabis/20 Grams Or Less",0,134
"3380",31,0,0,0,10,"(M1)","Possess Cannabis/20 Grams Or Less",0,218
"3381",36,0,0,0,2,"(F3)","Crim Use of Personal ID Info",1,245
"3382",37,0,0,0,7,"(F3)","False Ownership Info/Pawn Item",1,223
"3383",34,0,0,0,12,"(F3)","Possession of Cocaine",1,717
"3384",34,0,0,0,12,"(F3)","Possession of Cocaine",1,315
"3385",34,0,0,0,12,"(F3)","Possession of Cocaine",1,269
"3386",36,0,0,0,1,"(F1)","arrest case no charge",0,1742
"3387",61,0,0,0,2,"(M1)","Battery",0,819
"3388",61,0,0,0,2,"(M1)","Battery",0,142
"3389",61,0,0,0,2,"(M1)","Battery",0,2065
"3390",21,1,0,0,1,"(F3)","Robbery Sudd Snatch No Weapon",1,1952
"3391",36,0,0,0,10,"(F1)","Poss of Cocaine W/I/D/S 1000FT Park",1,733
"3392",36,0,0,0,10,"(F1)","Poss of Cocaine W/I/D/S 1000FT Park",1,1896
"3393",36,0,0,0,10,"(F1)","Poss of Cocaine W/I/D/S 1000FT Park",1,234
"3394",24,0,0,0,0,"(F2)","Felon in Pos of Firearm or Amm",1,1054
"3395",51,0,0,0,2,"(M1)","Viol Injunct Domestic Violence",1,1054
"3396",41,1,1,3,28,"(F2)","arrest case no charge",0,265
"3397",41,1,1,3,28,"(F2)","arrest case no charge",0,626
"3398",41,1,1,3,28,"(F2)","arrest case no charge",0,189
"3399",41,1,1,3,28,"(F2)","arrest case no charge",0,1567
"3400",41,1,1,3,28,"(F2)","arrest case no charge",0,812
"3401",41,1,1,3,28,"(F2)","arrest case no charge",0,203
"3402",55,0,0,0,10,"(F3)","Resist Officer w/Violence",0,232
"3403",38,0,0,0,2,"(F3)","Possession of Cocaine",1,204
"3404",33,0,0,1,14,"(F1)","arrest case no charge",0,68
"3405",40,0,0,0,1,"(F3)","Poss of Ethylone W/I/D/S",0,1406
"3406",48,0,0,0,18,"(F3)","Felony Petit Theft",1,27
"3407",48,0,0,0,18,"(F3)","Felony Petit Theft",1,107
"3408",48,0,0,0,18,"(F3)","Felony Petit Theft",1,220
"3409",48,0,0,0,18,"(F3)","Felony Petit Theft",1,582
"3410",48,0,0,0,18,"(F3)","Felony Petit Theft",1,29
"3411",48,0,0,0,18,"(F3)","Felony Petit Theft",1,201
"3412",27,0,0,0,2,"(F3)","Tampering With Physical Evidence",1,283
"3413",27,0,0,0,2,"(F3)","Tampering With Physical Evidence",1,971
"3414",27,0,0,0,2,"(F3)","Tampering With Physical Evidence",1,1359
"3415",48,0,0,0,2,"(M1)","Battery",0,896
"3416",28,0,0,0,2,"(F6)","arrest case no charge",0,1590
"3417",43,0,0,0,7,"(F3)","arrest case no charge",0,544
"3418",61,0,0,0,11,"(F3)","Possession of Cocaine",0,118
"3419",61,0,0,0,11,"(F3)","Possession of Cocaine",0,680
"3420",61,0,0,0,11,"(F3)","Possession of Cocaine",0,140
"3421",26,0,0,0,0,"(M1)","Battery",0,304
"3422",26,0,0,0,0,"(M1)","Battery",0,736
"3423",24,0,0,2,6,"(F3)","Burglary Conveyance Unoccup",0,304
"3424",24,0,0,2,6,"(F3)","Burglary Conveyance Unoccup",0,736
"3425",38,0,0,2,5,"(F3)","Burglary Structure Assault/Batt",0,297
"3426",38,0,0,2,5,"(F3)","Burglary Structure Assault/Batt",0,2947
"3427",37,0,0,0,0,"(M1)","DUI Property Damage/Injury",0,230
"3428",37,0,0,0,0,"(M1)","DUI Property Damage/Injury",0,289
"3429",37,0,0,0,0,"(M1)","DUI Property Damage/Injury",0,1928
"3430",37,0,0,0,0,"(M1)","DUI Property Damage/Injury",0,318
"3431",37,0,0,0,0,"(M1)","DUI Property Damage/Injury",0,0
"3432",37,0,0,0,0,"(M1)","DUI Property Damage/Injury",0,59
"3433",38,2,3,0,16,"(M1)","Battery",1,230
"3434",38,2,3,0,16,"(M1)","Battery",1,289
"3435",38,2,3,0,16,"(M1)","Battery",1,1928
"3436",38,2,3,0,16,"(M1)","Battery",1,318
"3437",38,2,3,0,16,"(M1)","Battery",1,0
"3438",38,2,3,0,16,"(M1)","Battery",1,59
"3439",32,0,0,0,4,"(F3)","arrest case no charge",1,259
"3440",34,0,0,0,1,"(M2)","Defrauding Innkeeper",1,1847
"3442",26,0,3,0,8,"(F1)","Robbery / Weapon",1,1464
"3443",45,0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,2859
"3444",45,0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,1752
"3445",45,0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,2066
"3446",35,3,0,0,13,"(F3)","Possession of Cocaine",0,213
"3447",35,3,0,0,13,"(F3)","Possession of Cocaine",0,504
"3448",35,3,0,0,13,"(F3)","Possession of Cocaine",0,265
"3449",21,0,0,0,0,"(M1)","Resist/Obstruct W/O Violence",1,1863
"3450",51,0,0,0,2,"(F3)","Felony DUI (level 3)",0,283
"3451",56,0,0,0,17,"(F3)","Corrupt Public Servant",1,90
"3452",56,0,0,0,17,"(F3)","Corrupt Public Servant",1,469
"3453",56,0,0,0,17,"(F3)","Corrupt Public Servant",1,97
"3454",56,0,0,0,17,"(F3)","Corrupt Public Servant",1,110
"3455",23,0,0,0,1,"(MO3)","Defraud To Obtain Food/Lodg",0,1525
"3456",49,2,0,0,13,"(F3)","Driving While License Revoked",0,1525
"3457",36,0,0,0,19,"(M2)","Driving License Suspended",1,303
"3458",36,0,0,0,19,"(M2)","Driving License Suspended",1,1366
"3459",36,0,0,0,19,"(M2)","Driving License Suspended",1,466
"3460",36,0,0,0,19,"(M2)","Driving License Suspended",1,370
"3461",25,0,0,0,1,"(F2)","arrest case no charge",0,1576
"3462",49,0,0,1,19,"(M1)","Battery",1,70
"3463",49,0,0,1,19,"(M1)","Battery",1,969
"3464",49,0,0,1,19,"(M1)","Battery",1,131
"3465",49,0,0,1,19,"(M1)","Battery",1,98
"3466",30,0,2,2,11,"(F2)","Strong Armed  Robbery",0,1545
"3467",37,0,0,0,6,"(F3)","arrest case no charge",1,492
"3468",33,0,0,0,2,"(M1)","Extradition/Defendants",0,389
"3469",37,2,0,0,18,"(M1)","Battery",0,293
"3470",37,2,0,0,18,"(M1)","Battery",0,215
"3471",37,2,0,0,18,"(M1)","Battery",0,546
"3472",39,0,1,0,15,"(F3)","Possession of Cocaine",0,1049
"3473",39,0,1,0,15,"(F3)","Possession of Cocaine",0,1304
"3474",39,0,1,0,15,"(F3)","Possession of Cocaine",0,1695
"3475",39,0,0,0,21,"(F3)","Driving While License Revoked",1,990
"3476",39,0,0,0,21,"(F3)","Driving While License Revoked",1,287
"3477",39,0,0,0,21,"(F3)","Driving While License Revoked",1,511
"3478",38,2,0,1,17,"(F3)","Burglary Structure Unoccup",1,696
"3479",38,2,0,1,17,"(F3)","Burglary Structure Unoccup",1,189
"3480",38,2,0,1,17,"(F3)","Burglary Structure Unoccup",1,566
"3481",38,2,0,1,17,"(F3)","Burglary Structure Unoccup",1,532
"3482",38,2,0,1,17,"(F3)","Burglary Structure Unoccup",1,1709
"3483",23,0,0,0,1,"(F1)","arrest case no charge",0,1436
"3484",37,0,0,0,5,"(F3)","Possession of Cocaine",0,1803
"3485",37,0,0,0,5,"(F3)","Possession of Cocaine",0,771
"3486",33,0,0,3,18,"(F3)","Grand Theft in the 3rd Degree",1,286
"3487",33,0,0,3,18,"(F3)","Grand Theft in the 3rd Degree",1,389
"3488",57,0,0,0,3,"(F2)","arrest case no charge",0,1798
"3489",48,0,0,0,3,"(F3)","Possession of Cocaine",1,228
"3490",28,0,0,0,11,"(F3)","arrest case no charge",1,182
"3491",34,0,0,0,1,"(F3)","arrest case no charge",0,437
"3492",34,0,0,0,1,"(F3)","arrest case no charge",0,389
"3501",35,0,0,0,13,"(F7)","arrest case no charge",1,6
"3502",35,0,0,0,13,"(F7)","arrest case no charge",1,1456
"3503",35,0,0,0,13,"(F7)","arrest case no charge",1,392
"3505",44,0,0,0,8,"(M2)","arrest case no charge",0,538
"3506",39,0,0,0,2,"(F3)","Crimin Mischief Damage $1000+",1,419
"3507",33,0,0,0,4,"(M2)","Exposes Culpable Negligence",1,139
"3508",52,0,0,0,17,"(F3)","Possession of Cocaine",1,1441
"3509",52,0,0,0,17,"(F3)","Possession of Cocaine",1,378
"3510",23,0,0,0,1,"(M2)","Unlaw LicTag/Sticker Attach",0,1441
"3511",23,0,0,0,1,"(M2)","Unlaw LicTag/Sticker Attach",0,378
"3512",23,0,0,0,4,"(F3)","Possession of Cocaine",0,1441
"3513",23,0,0,0,4,"(F3)","Possession of Cocaine",0,378
"3514",27,1,5,0,8,"(F3)","Tampering With Physical Evidence",1,1913
"3515",48,0,0,0,11,"(F3)","Grand Theft in the 3rd Degree",0,769
"3516",48,0,0,0,11,"(F3)","Grand Theft in the 3rd Degree",0,1778
"3517",48,0,0,0,11,"(F3)","Grand Theft in the 3rd Degree",0,143
"3518",48,0,0,0,11,"(F3)","Grand Theft in the 3rd Degree",0,230
"3519",48,0,0,0,11,"(F3)","Grand Theft in the 3rd Degree",0,830
"3520",48,0,0,0,11,"(F3)","Grand Theft in the 3rd Degree",0,149
"3521",48,0,0,0,11,"(F3)","Grand Theft in the 3rd Degree",0,85
"3522",48,0,0,0,11,"(F3)","Grand Theft in the 3rd Degree",0,635
"3523",62,0,0,0,13,"(F3)","Retail Theft $300 1st Offense",1,255
"3524",29,0,0,0,10,"(M2)","Assault",1,1952
"3525",29,0,0,0,10,"(M2)","Assault",1,931
"3526",36,0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,408
"3527",29,0,0,0,11,"(F3)","Possession of Cocaine",1,1437
"3528",45,0,0,0,4,"(F3)","Grand Theft in the 3rd Degree",0,444
"3529",45,0,0,0,4,"(F3)","Grand Theft in the 3rd Degree",0,587
"3530",27,0,0,0,4,"(M2)","Leave Acc/Attend Veh/More $50",1,817
"3531",21,2,0,0,2,"(F2)","Burglary Unoccupied Dwelling",0,2071
"3532",42,0,0,0,7,"(M1)","Driving Under The Influence",1,1636
"3533",42,0,0,0,7,"(M1)","Driving Under The Influence",1,980
"3534",30,0,0,0,8,"(F1)","arrest case no charge",0,1553
"3535",30,0,0,0,8,"(F1)","arrest case no charge",0,869
"3536",30,0,0,0,8,"(F1)","arrest case no charge",0,229
"3537",35,0,1,0,12,"(F3)","Aggravated Assault W/Dead Weap",0,975
"3538",35,0,1,0,12,"(F3)","Aggravated Assault W/Dead Weap",0,133
"3539",35,0,1,0,12,"(F3)","Aggravated Assault W/Dead Weap",0,1479
"3540",45,0,0,0,3,"(F3)","Possession of Methadone",0,696
"3541",45,0,0,0,3,"(F3)","Possession of Methadone",0,359
"3542",45,0,0,0,3,"(F3)","Possession of Methadone",0,1726
"3543",23,0,0,0,2,"(F3)","Deliver 3,4 Methylenediox",1,1623
"3544",26,0,0,0,1,"(M1)","Battery",1,710
"3545",28,0,2,0,16,"(F2)","arrest case no charge",0,1863
"3546",63,0,0,0,23,"(F3)","Felony Petit Theft",1,0
"3547",63,0,0,0,23,"(F3)","Felony Petit Theft",1,757
"3548",63,0,0,0,23,"(F3)","Felony Petit Theft",1,219
"3549",63,0,0,0,23,"(F3)","Felony Petit Theft",1,564
"3550",29,0,0,0,2,"(F2)","arrest case no charge",0,3024
"3551",33,0,0,0,0,"(F3)","Deliver 3,4 Methylenediox",1,64
"3552",63,0,0,0,8,"(F3)","Grand Theft in the 3rd Degree",0,1508
"3553",63,0,0,0,8,"(F3)","Grand Theft in the 3rd Degree",0,407
"3554",63,0,0,0,8,"(F3)","Grand Theft in the 3rd Degree",0,683
"3555",63,0,0,0,8,"(F3)","Grand Theft in the 3rd Degree",0,59
"3556",63,0,0,0,8,"(F3)","Grand Theft in the 3rd Degree",0,236
"3557",29,0,1,0,13,"(F3)","Poss Pyrrolidinovalerophenone",1,1499
"3558",47,0,0,0,10,"(F2)","arrest case no charge",0,1443
"3559",47,0,0,0,10,"(F2)","arrest case no charge",0,306
"3560",47,0,0,0,10,"(F2)","arrest case no charge",0,584
"3561",47,0,0,0,10,"(F2)","arrest case no charge",0,168
"3562",47,0,0,0,10,"(F2)","arrest case no charge",0,358
"3563",49,0,0,0,12,"(F3)","Possession Of Heroin",1,1658
"3564",27,0,0,2,20,"(F3)","arrest case no charge",0,295
"3565",25,0,0,0,3,"(F3)","Pos Cannabis W/Intent Sel/Del",0,99
"3566",35,2,3,1,27,"(F3)","Aggravated Assault W/dead Weap",0,0
